AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT,CLIENT_SRC_SEC_ID
20201023,SST,131,LAFRF,LX170204,,5190232.61,97.8125,5076696.27,5076696.27,5076696.27,,5112928.94,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-36232.67,-36232.67,N,,,,,,,,,,,,,,,,,,,,,,,,5112928.94,5112928.94,5112928.94,5112928.94,5112928.94,5112928.94,0,,,,,,,,,,,0,0,0,LX170204
20201023,SST,131,LAFRF,LX170763,,11681059.78,97.094,11341608.18,11341608.18,11341608.18,,11204108.43,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,137499.75,137499.75,N,,,,,,,,,,,,,,,,,,,,,,,,11204108.43,11204108.43,11204108.43,11204108.43,11204108.43,11204108.43,0,,,,,,,,,,,0,0,0,LX170763
20201023,SST,131,LAFRF,LX170820,,5862601,98.2505,5760034.8,5760034.8,5760034.8,,5789318.49,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-29283.69,-29283.69,N,,,,,,,,,,,,,,,,,,,,,,,,5789318.49,5789318.49,5789318.49,5789318.49,5789318.49,5789318.49,0,,,,,,,,,,,0,0,0,LX170820
20201023,SST,131,LAFRF,LX170839,,15982235.37,91.825,14675687.62,14675687.62,14675687.62,,15967678.2,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-1291990.58,-1291990.58,N,,,,,,,,,,,,,,,,,,,,,,,,15967678.2,15967678.2,15967678.2,15967678.2,15967678.2,15967678.2,0,,,,,,,,,,,0,0,0,LX170839
20201023,SST,131,LAFRF,LX171156,,7807255.553,99.125,7738942.07,7738942.07,7738942.07,,7784182.99,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-45240.92,-45240.92,N,,,,,,,,,,,,,,,,,,,,,,,,7784182.99,7784182.99,7784182.99,7784182.99,7784182.99,7784182.99,0,,,,,,,,,,,0,0,0,LX171156
20201023,SST,131,LAFRF,LX171161,,14515652.02,97.7265,14185638.67,14185638.67,14185638.67,,13490369.36,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,695269.31,695269.31,N,,,,,,,,,,,,,,,,,,,,,,,,13490369.36,13490369.36,13490369.36,13490369.36,13490369.36,13490369.36,0,,,,,,,,,,,0,0,0,LX171161
20201023,SST,131,LAFRF,LX171269,,24459865.81,95.028,23243721.29,23243721.29,23243721.29,,24369408.12,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-1125686.83,-1125686.83,N,,,,,,,,,,,,,,,,,,,,,,,,24369408.12,24369408.12,24369408.12,24369408.12,24369408.12,24369408.12,0,,,,,,,,,,,0,0,0,LX171269
20201023,SST,131,LAFRF,LX171510,,5525189,40.1,2215600.79,2215600.79,2215600.79,,5483750.08,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-3268149.29,-3268149.29,N,,,,,,,,,,,,,,,,,,,,,,,,5483750.08,5483750.08,5483750.08,5483750.08,5483750.08,5483750.08,0,,,,,,,,,,,0,0,0,LX171510
20201023,SST,131,LAFRF,LX171558,,21031868.36,97.9065,20591566.18,20591566.18,20591566.18,,20858606.54,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-267040.36,-267040.36,N,,,,,,,,,,,,,,,,,,,,,,,,20858606.54,20858606.54,20858606.54,20858606.54,20858606.54,20858606.54,0,,,,,,,,,,,0,0,0,LX171558
20201023,SST,131,LAFRF,LX171560,,9603503.632,96.198,9238378.42,9238378.42,9238378.42,,9353447.67,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-115069.25,-115069.25,N,,,,,,,,,,,,,,,,,,,,,,,,9353447.67,9353447.67,9353447.67,9353447.67,9353447.67,9353447.67,0,,,,,,,,,,,0,0,0,LX171560
20201023,SST,131,LAFRF,LX171643,,49645469.82,98.7085,49004298.58,49004298.58,49004298.58,,49170249.64,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-165951.06,-165951.06,N,,,,,,,,,,,,,,,,,,,,,,,,49170249.64,49170249.64,49170249.64,49170249.64,49170249.64,49170249.64,0,,,,,,,,,,,0,0,0,LX171643
20201023,SST,131,LAFRF,LX171645,,8000513.607,99.156,7932989.27,7932989.27,7932989.27,,7646505.04,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,286484.23,286484.23,N,,,,,,,,,,,,,,,,,,,,,,,,7646505.04,7646505.04,7646505.04,7646505.04,7646505.04,7646505.04,0,,,,,,,,,,,0,0,0,LX171645
20201023,SST,131,LAFRF,LX171794,,16596477.48,92.225,15306101.36,15306101.36,15306101.36,,15659142.19,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-353040.83,-353040.83,N,,,,,,,,,,,,,,,,,,,,,,,,15659142.19,15659142.19,15659142.19,15659142.19,15659142.19,15659142.19,0,,,,,,,,,,,0,0,0,LX171794
20201023,SST,131,LAFRF,LX171878,,18292455.64,91.104,16665158.78,16665158.78,16665158.78,,18209657.71,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-1544498.93,-1544498.93,N,,,,,,,,,,,,,,,,,,,,,,,,18209657.71,18209657.71,18209657.71,18209657.71,18209657.71,18209657.71,0,,,,,,,,,,,0,0,0,LX171878
20201023,SST,131,LAFRF,LX171885,,14776350.69,97.9065,14467007.78,14467007.78,14467007.78,,14623595.51,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-156587.73,-156587.73,N,,,,,,,,,,,,,,,,,,,,,,,,14623595.51,14623595.51,14623595.51,14623595.51,14623595.51,14623595.51,0,,,,,,,,,,,0,0,0,LX171885
20201023,SST,131,LAFRF,LX171958,,9471557.371,97.438,9228896.07,9228896.07,9228896.07,,9465552.36,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-236656.29,-236656.29,N,,,,,,,,,,,,,,,,,,,,,,,,9465552.36,9465552.36,9465552.36,9465552.36,9465552.36,9465552.36,0,,,,,,,,,,,0,0,0,LX171958
20201023,SST,131,LAFRF,LX171987,,14715193.34,99.2,14597471.79,14597471.79,14597471.79,,14568041.39,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,29430.4,29430.4,N,,,,,,,,,,,,,,,,,,,,,,,,14568041.39,14568041.39,14568041.39,14568041.39,14568041.39,14568041.39,0,,,,,,,,,,,0,0,0,LX171987
20201023,SST,131,LAFRF,LX171997,,2923898.75,96.8375,2831430.45,2831430.45,2831430.45,,2858070.73,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-26640.28,-26640.28,N,,,,,,,,,,,,,,,,,,,,,,,,2858070.73,2858070.73,2858070.73,2858070.73,2858070.73,2858070.73,0,,,,,,,,,,,0,0,0,LX171997
20201023,SST,131,LAFRF,LX172008,,18884094.46,96.5,18223151.16,18223151.16,18223151.16,,17109801.41,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,1113349.75,1113349.75,N,,,,,,,,,,,,,,,,,,,,,,,,17109801.41,17109801.41,17109801.41,17109801.41,17109801.41,17109801.41,0,,,,,,,,,,,0,0,0,LX172008
20201023,SST,131,LAFRF,LX172092,,0.0004,99.6605,0,0,0,,0,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,LX172092
20201023,SST,131,LAFRF,LX172116,,3274877.292,89.7945,2940659.69,2940659.69,2940659.69,,3009561.7,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-68902.01,-68902.01,N,,,,,,,,,,,,,,,,,,,,,,,,3009561.7,3009561.7,3009561.7,3009561.7,3009561.7,3009561.7,0,,,,,,,,,,,0,0,0,LX172116
20201023,SST,131,LAFRF,LX172243,,4794391.187,99.8315,4786312.63,4786312.63,4786312.63,,4697992.76,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,88319.87,88319.87,N,,,,,,,,,,,,,,,,,,,,,,,,4697992.76,4697992.76,4697992.76,4697992.76,4697992.76,4697992.76,0,,,,,,,,,,,0,0,0,LX172243
20201023,SST,131,LAFRF,LX172378,,25790714.62,98.6875,25452211.49,25452211.49,25452211.49,,25163305.32,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,288906.17,288906.17,N,,,,,,,,,,,,,,,,,,,,,,,,25163305.32,25163305.32,25163305.32,25163305.32,25163305.32,25163305.32,0,,,,,,,,,,,0,0,0,LX172378
20201023,SST,131,LAFRF,LX172438,,6593580.688,89.5805,5906562.55,5906562.55,5906562.55,,6521661.06,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-615098.51,-615098.51,N,,,,,,,,,,,,,,,,,,,,,,,,6521661.06,6521661.06,6521661.06,6521661.06,6521661.06,6521661.06,0,,,,,,,,,,,0,0,0,LX172438
20201023,SST,131,LAFRF,LX172653,,18302972.8,97.849,17909275.86,17909275.86,17909275.86,,17833788.81,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,75487.05,75487.05,N,,,,,,,,,,,,,,,,,,,,,,,,17833788.81,17833788.81,17833788.81,17833788.81,17833788.81,17833788.81,0,,,,,,,,,,,0,0,0,LX172653
20201023,SST,131,LAFRF,LX172789,,21671382.66,91.7815,19890320.08,19890320.08,19890320.08,,21373261.31,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-1482941.23,-1482941.23,N,,,,,,,,,,,,,,,,,,,,,,,,21373261.31,21373261.31,21373261.31,21373261.31,21373261.31,21373261.31,0,,,,,,,,,,,0,0,0,LX172789
20201023,SST,131,LAFRF,LX172968,,13671024.29,95.063,12996085.83,12996085.83,12996085.83,,13293003.67,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-296917.84,-296917.84,N,,,,,,,,,,,,,,,,,,,,,,,,13293003.67,13293003.67,13293003.67,13293003.67,13293003.67,13293003.67,0,,,,,,,,,,,0,0,0,LX172968
20201023,SST,131,LAFRF,LX173002,,4806117,79,3796832.43,3796832.43,3796832.43,,4758055.83,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-961223.4,-961223.4,N,,,,,,,,,,,,,,,,,,,,,,,,4758055.83,4758055.83,4758055.83,4758055.83,4758055.83,4758055.83,0,,,,,,,,,,,0,0,0,LX173002
20201023,SST,131,LAFRF,LX173036,,30681646.98,29.75,9127789.98,9127789.98,9127789.98,,30615061.47,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-21487271.49,-21487271.49,N,,,,,,,,,,,,,,,,,,,,,,,,30615061.47,30615061.47,30615061.47,30615061.47,30615061.47,30615061.47,0,,,,,,,,,,,0,0,0,LX173036
20201023,SST,131,LAFRF,LX173106,,12003804.06,55.125,6617096.99,6617096.99,6617096.99,,12091256.31,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-5474159.32,-5474159.32,N,,,,,,,,,,,,,,,,,,,,,,,,12091256.31,12091256.31,12091256.31,12091256.31,12091256.31,12091256.31,0,,,,,,,,,,,0,0,0,LX173106
20201023,SST,131,LAFRF,LX173106,,12003804.06,55.125,6617096.99,6617096.99,6617096.99,,12091256.31,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-5474159.32,-5474159.32,N,,,,,,,,,,,,,,,,,,,,,,,,12091256.31,12091256.31,12091256.31,12091256.31,12091256.31,12091256.31,0,,,,,,,,,,,0,0,0,LX173106
20201023,SST,131,LAFRF,LX173150,,19294948.35,97.275,18769161.01,18769161.01,18769161.01,,18791915.56,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-22754.55,-22754.55,N,,,,,,,,,,,,,,,,,,,,,,,,18791915.56,18791915.56,18791915.56,18791915.56,18791915.56,18791915.56,0,,,,,,,,,,,0,0,0,LX173150
20201023,SST,131,LAFRF,LX173270,,16913515.86,97.111,16424884.38,16424884.38,16424884.38,,16676300.94,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-251416.56,-251416.56,N,,,,,,,,,,,,,,,,,,,,,,,,16676300.94,16676300.94,16676300.94,16676300.94,16676300.94,16676300.94,0,,,,,,,,,,,0,0,0,LX173270
20201023,SST,131,LAFRF,LX173324,,5831181.155,95.0005,5539651.26,5539651.26,5539651.26,,5321576.16,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,218075.1,218075.1,N,,,,,,,,,,,,,,,,,,,,,,,,5321576.16,5321576.16,5321576.16,5321576.16,5321576.16,5321576.16,0,,,,,,,,,,,0,0,0,LX173324
20201023,SST,131,LAFRF,LX173448,,10058311,97.9375,9850858.34,9850858.34,9850858.34,,9876438.43,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-25580.09,-25580.09,N,,,,,,,,,,,,,,,,,,,,,,,,9876438.43,9876438.43,9876438.43,9876438.43,9876438.43,9876438.43,0,,,,,,,,,,,0,0,0,LX173448
20201023,SST,131,LAFRF,LX173472,,25096738.29,86.028,21590222.01,21590222.01,21590222.01,,24554463.62,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-2964241.61,-2964241.61,N,,,,,,,,,,,,,,,,,,,,,,,,24554463.62,24554463.62,24554463.62,24554463.62,24554463.62,24554463.62,0,,,,,,,,,,,0,0,0,LX173472
20201023,SST,131,LAFRF,LX173489,,12839717.36,76.3125,9798309.31,9798309.31,9798309.31,,11763726.66,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-1965417.35,-1965417.35,N,,,,,,,,,,,,,,,,,,,,,,,,11763726.66,11763726.66,11763726.66,11763726.66,11763726.66,11763726.66,0,,,,,,,,,,,0,0,0,LX173489
20201023,SST,131,LAFRF,LX173549,,23384453.92,64.3,15036203.87,15036203.87,15036203.87,,22625708.79,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-7589504.92,-7589504.92,N,,,,,,,,,,,,,,,,,,,,,,,,22625708.79,22625708.79,22625708.79,22625708.79,22625708.79,22625708.79,0,,,,,,,,,,,0,0,0,LX173549
20201023,SST,131,LAFRF,LX173606,,2583952.158,98.7265,2551045.53,2551045.53,2551045.53,,2415995.26,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,135050.27,135050.27,N,,,,,,,,,,,,,,,,,,,,,,,,2415995.26,2415995.26,2415995.26,2415995.26,2415995.26,2415995.26,0,,,,,,,,,,,0,0,0,LX173606
20201023,SST,131,LAFRF,LX173615,,21561878.05,97.646,21054311.44,21054311.44,21054311.44,,21064458.34,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-10146.9,-10146.9,N,,,,,,,,,,,,,,,,,,,,,,,,21064458.34,21064458.34,21064458.34,21064458.34,21064458.34,21064458.34,0,,,,,,,,,,,0,0,0,LX173615
20201023,SST,131,LAFRF,LX173644,,3016512.729,99.25,2993888.88,2993888.88,2993888.88,,2957804.97,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,36083.91,36083.91,N,,,,,,,,,,,,,,,,,,,,,,,,2957804.97,2957804.97,2957804.97,2957804.97,2957804.97,2957804.97,0,,,,,,,,,,,0,0,0,LX173644
20201023,SST,131,LAFRF,LX173655,,20947750.89,98.8645,20709889.19,20709889.19,20709889.19,,20899481.78,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-189592.59,-189592.59,N,,,,,,,,,,,,,,,,,,,,,,,,20899481.78,20899481.78,20899481.78,20899481.78,20899481.78,20899481.78,0,,,,,,,,,,,0,0,0,LX173655
20201023,SST,131,LAFRF,LX173663,,7485854.592,98,7336137.5,7336137.5,7336137.5,,7364206.55,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-28069.05,-28069.05,N,,,,,,,,,,,,,,,,,,,,,,,,7364206.55,7364206.55,7364206.55,7364206.55,7364206.55,7364206.55,0,,,,,,,,,,,0,0,0,LX173663
20201023,SST,131,LAFRF,LX173674,,17175040.94,98.725,16956059.16,16956059.16,16956059.16,,17166094.8,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-210035.64,-210035.64,N,,,,,,,,,,,,,,,,,,,,,,,,17166094.8,17166094.8,17166094.8,17166094.8,17166094.8,17166094.8,0,,,,,,,,,,,0,0,0,LX173674
20201023,SST,131,LAFRF,LX173878,,10714217.18,97.125,10406183.43,10406183.43,10406183.43,,10321917.95,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,84265.48,84265.48,N,,,,,,,,,,,,,,,,,,,,,,,,10321917.95,10321917.95,10321917.95,10321917.95,10321917.95,10321917.95,0,,,,,,,,,,,0,0,0,LX173878
20201023,SST,131,LAFRF,LX173885,,23518519.67,86.375,20314121.36,20314121.36,20314121.36,,22836720.32,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-2522598.96,-2522598.96,N,,,,,,,,,,,,,,,,,,,,,,,,22836720.32,22836720.32,22836720.32,22836720.32,22836720.32,22836720.32,0,,,,,,,,,,,0,0,0,LX173885
20201023,SST,131,LAFRF,LX174010,,4831474,92.604,4474138.17,4474138.17,4474138.17,,4442012.37,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,32125.8,32125.8,N,,,,,,,,,,,,,,,,,,,,,,,,4442012.37,4442012.37,4442012.37,4442012.37,4442012.37,4442012.37,0,,,,,,,,,,,0,0,0,LX174010
20201023,SST,131,LAFRF,LX174029,,17756421.87,97.45,17303633.1,17303633.1,17303633.1,,17180469.21,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,123163.89,123163.89,N,,,,,,,,,,,,,,,,,,,,,,,,17180469.21,17180469.21,17180469.21,17180469.21,17180469.21,17180469.21,0,,,,,,,,,,,0,0,0,LX174029
20201023,SST,131,LAFRF,LX174055,,17418463.97,99.1945,17278158.25,17278158.25,17278158.25,,16935355.5,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,342802.75,342802.75,N,,,,,,,,,,,,,,,,,,,,,,,,16935355.5,16935355.5,16935355.5,16935355.5,16935355.5,16935355.5,0,,,,,,,,,,,0,0,0,LX174055
20201023,SST,131,LAFRF,LX174066,,25348833.22,93.2345,23633857.91,23633857.91,23633857.91,,24482469.31,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-848611.4,-848611.4,N,,,,,,,,,,,,,,,,,,,,,,,,24482469.31,24482469.31,24482469.31,24482469.31,24482469.31,24482469.31,0,,,,,,,,,,,0,0,0,LX174066
20201023,SST,131,LAFRF,LX174085,,20750897.18,99.875,20724958.55,20724958.55,20724958.55,,20370259.46,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,354699.09,354699.09,N,,,,,,,,,,,,,,,,,,,,,,,,20370259.46,20370259.46,20370259.46,20370259.46,20370259.46,20370259.46,0,,,,,,,,,,,0,0,0,LX174085
20201023,SST,131,LAFRF,LX174093,,16783046.83,95.813,16080340.66,16080340.66,16080340.66,,16401585.08,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-321244.42,-321244.42,N,,,,,,,,,,,,,,,,,,,,,,,,16401585.08,16401585.08,16401585.08,16401585.08,16401585.08,16401585.08,0,,,,,,,,,,,0,0,0,LX174093
20201023,SST,131,LAFRF,LX174094,,6147674,87.5,5379214.75,5379214.75,5379214.75,,6086197.26,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-706982.51,-706982.51,N,,,,,,,,,,,,,,,,,,,,,,,,6086197.26,6086197.26,6086197.26,6086197.26,6086197.26,6086197.26,0,,,,,,,,,,,0,0,0,LX174094
20201023,SST,131,LAFRF,LX174135,,15388720.63,99.9,15373331.91,15373331.91,15373331.91,,15190395.01,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,182936.9,182936.9,N,,,,,,,,,,,,,,,,,,,,,,,,15190395.01,15190395.01,15190395.01,15190395.01,15190395.01,15190395.01,0,,,,,,,,,,,0,0,0,LX174135
20201023,SST,131,LAFRF,LX174158,,15685443.47,98,15371734.6,15371734.6,15371734.6,,15594871.14,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-223136.54,-223136.54,N,,,,,,,,,,,,,,,,,,,,,,,,15594871.14,15594871.14,15594871.14,15594871.14,15594871.14,15594871.14,0,,,,,,,,,,,0,0,0,LX174158
20201023,SST,131,LAFRF,LX174341,,16815722.99,98.2445,16520522.96,16520522.96,16520522.96,,15013994.26,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,1506528.7,1506528.7,N,,,,,,,,,,,,,,,,,,,,,,,,15013994.26,15013994.26,15013994.26,15013994.26,15013994.26,15013994.26,0,,,,,,,,,,,0,0,0,LX174341
20201023,SST,131,LAFRF,LX174852,,23371473.87,98.3435,22984325.41,22984325.41,22984325.41,,22581403.43,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,402921.98,402921.98,N,,,,,,,,,,,,,,,,,,,,,,,,22581403.43,22581403.43,22581403.43,22581403.43,22581403.43,22581403.43,0,,,,,,,,,,,0,0,0,LX174852
20201023,SST,131,LAFRF,LX174889,,16330572.74,95.438,15585572.01,15585572.01,15585572.01,,16253828.8,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LAFRF,LAFRF,020,023,Y,20201116,USD,USD,,,USD,-668256.79,-668256.79,N,,,,,,,,,,,,,,,,,,,,,,,,16253828.8,16253828.8,16253828.8,16253828.8,16253828.8,16253828.8,0,,,,,,,,,,,0,0,0,LX174889
