AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT
20201023,SCD,6,LATFNATLS,018444AL3,,4800000,103.693,4977264,4977264,4977264,0.129944,-26729.23,,115333.33,115333.33,115333.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,018444AL3,FF000EACF5D,US018444AL35,,,ALTDEV,,,,,4959294,4959294,4959294,4959294,4959294,4959294,0,,BBG003FM1L46,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,018444AX7,,1845000,106.212,1959611.4,1959611.4,1959611.4,0.051161,-17031.03,,44331.25,44331.25,44331.25,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,018444AX7,FF000F75C66,US018444AX72,,,ALTDEV,,,,,1953896.9,1953896.9,1953896.9,1953896.9,1953896.9,1953896.9,0,,BBG00H1TTF84,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,036680BY1,,3000000,100.385,3011550,3011550,3011550,0.078624,1580.41,,22083.33,22083.33,22083.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,036680BY1,FF000F34046,US036680BY18,,,ANVMED,,,,,3035130,3035130,3035130,3035130,3035130,3035130,0,,BBG00CDM7MN9,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,036680BZ8,,2615000,98.756,2582469.4,2582469.4,2582469.4,0.067422,1896.36,,19249.31,19249.31,19249.31,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,036680BZ8,FF000F34047,US036680BZ82,,,ANVMED,,,,,2635344.7,2635344.7,2635344.7,2635344.7,2635344.7,2635344.7,0,,BBG00CDM7MP7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,038315EV5,,6200000,100,6200000,6200000,6200000,0.161867,0,,579.34,579.34,579.34,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SVD,VRDO,,,,038315EV5,FF000E7E9B1,US038315EV58,,,APPPOL,,,,,6200000,6200000,6200000,6200000,6200000,6200000,0,,BBG0021B3C72,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04052ABH8,,8603231.14,104.655,9003711.541,9003711.541,9003711.541,0.235065,-48453.85,,19924.84,19924.84,19924.84,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04052ABH8,FF000FCE248,US04052ABH86,,,AZSDEV,,,,,9439589.58,9439589.58,9439589.58,9442820.45,9442820.45,9442820.45,0,,BBG00QJ3F9B7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04108WCD2,,13500000,99.994,13499190,13499190,13499190,0.35243,0,,78375,78375,78375,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04108WCD2,FF000FF4414,US04108WCD20,,,ARSDEV,,,,,13500000,13500000,13500000,13500000,13500000,13500000,0,,BBG00X03DKT0,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04780MMA4,,635000,100.897,640695.95,640695.95,640695.95,0.016727,-4189,,10464.27,10464.27,10464.27,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04780MMA4,FF000E698F2,US04780MMA44,,,ATLAPT,,,,,670840.95,670840.95,670840.95,670840.95,670840.95,670840.95,0,,BBG001BMNHF7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04780TCS1,,2000000,113.01,2260200,2260200,2260200,0.059008,-57645.91,,31388.89,31388.89,31388.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04780TCS1,FF000EE2C53,US04780TCS15,,,ATLAPT,,,,,2222700,2222700,2222700,2222700,2222700,2222700,0,,BBG0067V4PT9,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04780TCV4,,4000000,112.306,4492240,4492240,4492240,0.117281,-94896.98,,62777.78,62777.78,62777.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04780TCV4,FF000EE2C56,US04780TCV44,,,ATLAPT,,,,,4356400,4356400,4356400,4356400,4356400,4356400,0,,BBG0067V4PZ2,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,04780TDN1,,2250000,112.417,2529382.5,2529382.5,2529382.5,0.066036,-11388.05,,28250,28250,28250,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,04780TDN1,FF000FC7A7B,US04780TDN19,,,ATLAPT,,,,,2573460,2573460,2573460,2573460,2573460,2573460,0,,BBG00PZTKPV0,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,048342FM6,,550000,102.325,562787.5,562787.5,562787.5,0.014693,-2029.02,,2108.33,2108.33,2108.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,048342FM6,FF000E6D4F1,US048342FM62,,,ATCEDU,,,,,578864,578864,578864,578864,578864,578864,0,,BBG001J7NWS5,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,059151DJ6,,5250000,106.973,5616082.5,5616082.5,5616082.5,0.146622,-8916.62,,65916.67,65916.67,65916.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,059151DJ6,FF000FDAACF,US059151DJ66,,,BALGEN,,,,,5851597.5,5851597.5,5851597.5,5851597.5,5851597.5,5851597.5,0,,BBG00RJ016X8,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,059151DK3,,2500000,106.07,2651750,2651750,2651750,0.069231,-2690.76,,31388.89,31388.89,31388.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,059151DK3,FF000FDAAD0,US059151DK30,,,BALGEN,,,,,2778000,2778000,2778000,2778000,2778000,2778000,0,,BBG00RJ016Y7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,05922KB81,,5850000,113.012,6611202,6611202,6611202,0.172602,-6252.54,,73450,73450,73450,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,05922KB81,FF000FBD4F8,US05922KB817,,,BALGEN,,,,,6361173,6361173,6361173,6361173,6361173,6361173,0,,BBG00P5DQTS8,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,05922KWE5,,2435000,115.074,2802051.9,2802051.9,2802051.9,0.073155,-119105.62,,38215.97,38215.97,38215.97,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,05922KWE5,FF000EFB2CA,US05922KWE53,,,BALGEN,,,,,2919613.7,2919613.7,2919613.7,2919613.7,2919613.7,2919613.7,0,,BBG007KDDZH3,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,05922KXD6,,4750000,114.796,5452810,5452810,5452810,0.142359,-83841,,74548.61,74548.61,74548.61,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,05922KXD6,FF000EFB356,US05922KXD61,,,BALGEN,,,,,5385075,5385075,5385075,5385075,5385075,5385075,0,,BBG007KDG0B3,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,05922KYU7,,10000000,117.073,11707300,11707300,11707300,0.305649,-67488.4,,156944.44,156944.44,156944.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,05922KYU7,FF000F5EAD4,US05922KYU77,,,BALGEN,,,,,11174000,11174000,11174000,11174000,11174000,11174000,0,,BBG00FWQ37G7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,072024VS8,,4860000,111.551,5421378.6,5421378.6,5421378.6,0.141539,-4985.38,,12420,12420,12420,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,072024VS8,FF000F7B6E7,US072024VS87,,,BAYTRN,,,,,4997149.2,4997149.2,4997149.2,4997149.2,4997149.2,4997149.2,0,,BBG00HC15XY1,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,080023LD4,,2765000,110.617,3058560.05,3058560.05,3058560.05,0.079851,7130.55,,67546.65,67546.65,67546.65,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,080023LD4,FF000EAE9E2,US080023LD49,,,BWD,,,,,2727451.3,2727451.3,2727451.3,2727451.3,2727451.3,2727451.3,0,,BBG003MTTH88,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,08451PAR2,,5000000,108.415,5420750,5420750,5420750,0.141522,-31008.32,,120138.89,120138.89,120138.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,08451PAR2,FF000F85D1D,US08451PAR29,,,BERMED,,,,,5880350,5880350,5880350,5880350,5880350,5880350,0,,BBG00HZZB9M0,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,08451PAT8,,5000000,100.742,5037100,5037100,5037100,0.131506,-15364.76,,96111.11,96111.11,96111.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,08451PAT8,FF000F85D1F,US08451PAT84,,,BERMED,,,,,5530600,5530600,5530600,5530600,5530600,5530600,0,,BBG00HZZB9P7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,08451PAW1,,2220000,96.585,2144187,2144187,2144187,0.055979,-1579.23,,42673.33,42673.33,42673.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,08451PAW1,FF000F85D22,US08451PAW14,,,BERMED,,,,,2264985.4,2264985.4,2264985.4,2264985.4,2264985.4,2264985.4,0,,BBG00HZZB9S4,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,084538GX9,,10000000,102.735,10273500,10273500,10273500,0.268216,-721.36,,240277.78,240277.78,240277.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,084538GX9,FF000EA18F4,US084538GX91,,,BERFAC,,,,,10281250,10281250,10281250,10281250,10281250,10281250,0,,BBG00341XNZ1,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,084538JC2,,3285000,111.946,3677426.1,3677426.1,3677426.1,0.096008,-7604.94,,37868.75,37868.75,37868.75,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,084538JC2,FF000FDBE4E,US084538JC28,,,BERFAC,,,,,3691912.95,3691912.95,3691912.95,3691912.95,3691912.95,3691912.95,0,,BBG00RMTYK73,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,09659MAT3,,2000000,102.696,2053920,2053920,2053920,0.053623,6210.68,,39722.22,39722.22,39722.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,09659MAT3,FF000F27711,US09659MAT36,,,BORMED,,,,,1975480,1975480,1975480,1975480,1975480,1975480,0,,BBG00BCR0NS1,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,114731AT9,,5000000,100.37,5018500,5018500,5018500,0.131021,3765.8,,24166.67,24166.67,24166.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,114731AT9,FF000FF23A0,US114731AT93,,,BRMDEV,,,,,5255700,5255700,5255700,5255700,5255700,5255700,0,,BBG00WMMMDD9,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,118217CZ9,,34000000,106.994,36377960,36377960,36377960,0.949739,2770.58,,675277.78,675277.78,675277.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,118217CZ9,FF000FDE32B,US118217CZ97,BLP4RX5,,BUCGEN,,,,,36166725,36166725,36166725,36166725,36166725,36166725,0,,BBG00RZF6D30,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,118217DA3,,19000000,14.147,2687930,2687930,2687930,0.070175,89658.8,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,118217DA3,FF000FDE34B,US118217DA38,,,BUCGEN,,,,,2407300,2407300,2407300,2407300,2407300,2407300,0,,BBG00RZF6L23,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,12008EDJ2,,325000,115.413,375092.25,375092.25,375092.25,0.009793,-3547.17,,6454.86,6454.86,6454.86,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,12008EDJ2,FF000EF1998,US12008EDJ29,,,BUIGEN,,,,,369807.75,369807.75,369807.75,369807.75,369807.75,369807.75,0,,BBG006Z3J616,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,12008ELQ7,,2445000,95.875,2344143.75,2344143.75,2344143.75,0.0612,-3492.45,,30698.33,30698.33,30698.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,12008ELQ7,FF000F2DB47,US12008ELQ79,,,BUIGEN,,,,,2498643.3,2498643.3,2498643.3,2498643.3,2498643.3,2498643.3,0,,BBG00BVVBL58,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,121342PL7,,3095000,110.16,3409452,3409452,3409452,0.089012,763.37,,29434.74,29434.74,29434.74,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,121342PL7,FF000F90BA6,US121342PL74,,,BURPOL,,,,,3030098.6,3030098.6,3030098.6,3030098.6,3030098.6,3030098.6,0,,BBG00JSL6NJ4,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,121342PM5,,3460000,110.16,3811536,3811536,3811536,0.09951,-4174.64,,32906.04,32906.04,32906.04,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,121342PM5,FF000F90B86,US121342PM57,,,BURPOL,,,,,3622630.65,3622630.65,3622630.65,3622630.65,3622630.65,3622630.65,0,,BBG00JSL1Y87,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13016NEZ3,,6770000,111.19,7527563,7527563,7527563,0.196526,-3071.89,,100797.78,100797.78,100797.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NEZ3,FF000FE8681,US13016NEZ33,,,CASGEN,,,,,7514726.4,7514726.4,7514726.4,7514726.4,7514726.4,7514726.4,0,,BBG00V781NP7,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13016NFB5,,250000,115.661,289152.5,289152.5,289152.5,0.007549,77.41,,4652.78,4652.78,4652.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NFB5,FF000FE8683,US13016NFB55,,,CASGEN,,,,,270392.5,270392.5,270392.5,270392.5,270392.5,270392.5,0,,BBG00V782MW0,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13016NFC3,,9000000,17.812,1603080,1603080,1603080,0.041852,29660.87,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NFC3,FF000FE86B8,US13016NFC39,,,CASGEN,,,,,1419930,1419930,1419930,1419930,1419930,1419930,0,,BBG00V783459,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,1301783W4,,5505000,153.153,8431072.65,8431072.65,8431072.65,0.220114,-96248.94,,132272.92,132272.92,132272.92,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,1301783W4,FF000EE619B,US1301783W46,,,CASEDU,,,,,7068750.3,7068750.3,7068750.3,7068750.3,7068750.3,7068750.3,0,,BBG006FCW392,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,1301787X8,,5000000,111.372,5568600,5568600,5568600,0.145382,-3106.44,,15972.22,15972.22,15972.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,1301787X8,FF000F197C5,US1301787X82,,,CASEDU,,,,,5356000,5356000,5356000,5356000,5356000,5356000,0,,BBG009KJ6QG5,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13032URN0,,2000000,110.952,2219040,2219040,2219040,0.057934,-932.51,,35333.33,35333.33,35333.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032URN0,FF000F9585D,US13032URN09,,,CASMED,,,,,2031880,2031880,2031880,2031880,2031880,2031880,0,,BBG00KG5PSD3,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13032UVN5,,4000000,114.855,4594200,4594200,4594200,0.119943,-3306.84,,30666.67,30666.67,30666.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UVN5,FF000FE0EEC,US13032UVN52,,,CASMED,,,,,4467560,4467560,4467560,4467560,4467560,4467560,0,,BBG00SVJ3Y04,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13032UXD5,,3750000,110.922,4159575,4159575,4159575,0.108596,0,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UXD5,FF000FFD62C,US13032UXD52,,,CASMED,,,,,4117162.5,4117162.5,4117162.5,4117162.5,4117162.5,4117162.5,0,,BBG00XYJ7VP5,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13032UXE3,,3750000,110.537,4145137.5,4145137.5,4145137.5,0.108219,0,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UXE3,FF000FFD62D,US13032UXE36,,,CASMED,,,,,4107412.5,4107412.5,4107412.5,4107412.5,4107412.5,4107412.5,0,,BBG00XYJ7VQ4,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13033DAA3,,6884362.72,113.321,7801428.685,7801428.685,7801428.685,0.203676,-72039.1,,18692.96,18692.96,18692.96,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13033DAA3,FF000FC4D8F,US13033DAA37,,,CASHSG,,,,,8164800.445,8164800.445,8164800.445,8167755.445,8167755.445,8167755.445,0,,BBG00PSRQLS9,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13033DAC9,,13290636.92,110.698,14722932.4,14722932.4,14722932.4,0.384379,-40186.55,,33964.9579,33964.9579,33964.9579,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13033DAC9,FF000FD7E4C,US13033DAC92,,,CASHSG,,,,,14507215.14,14507215.14,14507215.14,14508384.49,14508384.49,14508384.49,0,,BBG00R2NHPH5,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13033LVV6,,5245000,103.596,5433610.2,5433610.2,5433610.2,0.141858,-62387.09,,52777.81,52777.81,52777.81,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13033LVV6,FF000E8A4DC,US13033LVV60,,,CASMED,,,,,5528245.25,5528245.25,5528245.25,5528245.25,5528245.25,5528245.25,0,,BBG001Y3Z068,,,,0,0,0,0,,0,0,0
20201023,SCD,6,LATFNATLS,13034AAK6,,8100000,104.573,8470413,8470413,8470413,0.221142,37461.93,,27168.75,27168.75,27168.75,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFNATLS,LATFNATLS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13034AAK6,FF000E84FBD,US13034AAK60,,,CASDEV,,,,,7882250,7882250,7882250,7882250,7882250,7882250,0,,BBG0027B9V87,,,,0,0,0,0,,0,0,0
